0,3.161048889,49.49582455
0.033333333,3.13949585,49.0839141
0.066666667,3.13129425,48.74322344
0.1,3.14655304,48.46353377
0.133333333,3.163146973,48.24752102
0.166666667,3.162384033,48.07670595
0.2,3.140068054,47.93651115
0.233333333,3.13167572,47.78780762
0.266666667,3.133773804,47.69417432
0.3,3.154945374,47.62713158
0.333333333,3.170585632,47.56897133
0.366666667,3.151512146,47.53727139
0.4,3.122711182,47.5108676
0.433333333,3.133010864,47.50910776
0.466666667,3.151512146,47.48799373
0.5,3.164672852,47.47568064
0.533333333,3.15322876,47.44930396
0.566666667,3.133392334,47.42293886
0.6,3.125572205,47.39658532
0.633333333,3.136253357,47.37024333
0.666666667,3.15284729,47.34040299
0.7,3.158569336,47.31233146
0.733333333,3.136634827,47.27901347
0.766666667,3.125572205,47.24571385
0.8,3.118515015,47.18617076
0.833333333,3.127479553,47.15642115
0.866666667,3.143692017,47.1301836
0.9,3.149414063,47.10046141
0.933333333,3.136634827,47.08822708
0.966666667,3.123092651,47.07250085
1,3.125190735,47.06551272
1.033333333,3.136634827,47.06551272
1.066666667,3.151893616,47.04629949
1.1,3.151130676,47.00440073
1.133333333,3.13835144,46.97822861
1.166666667,3.126716614,46.95904286
1.2,3.121757507,46.95904286
1.233333333,3.134155273,46.95555518
1.266666667,3.148269653,46.93289016
1.3,3.155326843,46.87539355
1.333333333,3.141975403,46.81273141
1.366666667,3.126335144,46.72928115
1.4,3.125,46.69801643
1.433333333,3.13835144,46.71017305
1.466666667,3.154945374,46.75013311
1.5,3.15322876,46.75013311
1.533333333,3.130531311,46.73623102
1.566666667,3.118133545,46.72233207
1.6,3.116607666,46.69454355
1.633333333,3.129768372,46.64941388
1.666666667,3.147315979,46.61472116
1.7,3.148269653,46.59218131
1.733333333,3.127670288,46.57658161
1.766666667,3.114509583,46.57831472
1.8,3.111839294,46.57658161
1.833333333,3.111457825,46.48998793
1.866666667,3.133392334,46.43117305
1.9,3.151512146,46.42598617
1.933333333,3.135490417,46.40351466
1.966666667,3.124237061,46.40351466
2,3.109741211,46.38969006
2.033333333,3.113174438,46.38623439
2.066666667,3.125,46.35514195
2.1,3.111839294,46.32579106
2.133333333,3.136253357,46.31888697
2.166666667,3.136634827,46.31025793
2.2,3.12461853,46.31888697
2.233333333,3.112030029,46.33269592
2.266666667,3.114891052,46.35168819
2.3,3.13167572,46.37068624
2.333333333,3.148651123,46.36377719
2.366666667,3.150367737,46.34823462
2.4,3.141593933,46.30680665
2.433333333,3.117370605,46.26540606
2.466666667,3.122138977,46.23954456
2.5,3.132247925,46.23092643
2.533333333,3.1457901,46.20335635
2.566666667,3.161811829,46.17924245
2.6,3.162193298,46.17407638
2.633333333,3.146934509,46.1465312
2.666666667,3.134155273,46.1379258
2.7,3.126335144,46.09663622
2.733333333,3.119850159,46.07084394
2.766666667,3.136253357,46.05537362
2.8,3.153991699,46.01413793
2.833333333,3.160667419,45.98494555
2.866666667,3.153610229,45.94032436
2.9,3.141975403,45.90259243
2.933333333,3.125572205,45.86316933
2.966666667,3.133010864,45.83233347
3,3.13873291,45.82034578
3.033333333,3.134155273,45.84261043
3.066666667,3.147506714,45.85117583
3.1,3.149986267,45.83233347
3.133333333,3.144073486,45.80151251
3.166666667,3.151130676,45.79808888
3.2,3.118133545,45.78097347
3.233333333,3.106880188,45.77755094
3.266666667,3.111457825,45.79124217
3.3,3.125953674,45.75017727
3.333333333,3.13911438,45.69546501
3.366666667,3.150367737,45.65616939
3.4,3.150749207,45.63055476
3.433333333,3.132629395,45.63226208
3.466666667,3.118515015,45.62714024
3.5,3.108596802,45.60665697
3.533333333,3.109359741,45.5708269
3.566666667,3.118133545,45.51797127
3.6,3.130149841,45.44983427
3.633333333,3.13949585,45.39367516
3.666666667,3.151893616,45.32736785
3.7,3.14655304,45.29169188
3.733333333,3.135871887,45.28999351
3.766666667,3.119850159,45.27640815
3.8,3.112411499,45.26282562
3.833333333,3.107833862,45.23566904
3.866666667,3.112220764,45.20682752
3.9,3.128433228,45.19156363
3.933333333,3.137016296,45.20682752
3.966666667,3.14655304,45.21021998
4,3.14655304,45.20513136
4.033333333,3.142547607,45.16613172
4.066666667,3.133392334,45.1508773
4.1,3.124237061,45.1576566
4.133333333,3.115653992,45.14918259
4.166666667,3.114318848,45.12546116
4.2,3.113555908,45.1034418
4.233333333,3.125953674,45.09666809
4.266666667,3.14617157,45.07296562
4.3,3.150367737,45.06450252
4.333333333,3.150749207,45.05434824
4.366666667,3.148651123,45.02220333
4.4,3.13949585,44.98500248
4.433333333,3.13167572,44.96640991
4.466666667,3.119468689,44.9512017
4.5,3.120613098,44.94106483
4.533333333,3.130912781,44.96978999
4.566666667,3.13835144,44.99176471
4.6,3.152084351,44.98162162
4.633333333,3.163146973,44.95289133
4.666666667,3.16028595,44.94444362
4.7,3.156471252,44.91910695
4.733333333,3.144454956,44.91235215
4.766666667,3.13167572,44.92755143
4.8,3.122520447,44.94106483
4.833333333,3.122138977,44.90390961
4.866666667,3.126716614,44.85327693
4.9,3.1457901,44.79425422
4.933333333,3.149986267,44.75381173
4.966666667,3.156471252,44.75381173
5,3.158187866,44.75381173
5.033333333,3.152084351,44.71171021
5.066666667,3.141593933,44.69824332
5.1,3.134536743,44.6528126
5.133333333,3.125190735,44.63094954
5.166666667,3.120994568,44.60405093
5.2,3.123855591,44.59396674
5.233333333,3.133392334,44.5351724
5.266666667,3.140830994,44.47810703
5.3,3.149604797,44.43953134
5.333333333,3.160667419,44.40097764
5.366666667,3.163909912,44.39762619
5.4,3.157806396,44.38924827
5.433333333,3.149414063,44.39762619
5.466666667,3.137779236,44.4445617
5.5,3.125953674,44.49488595
5.533333333,3.126716614,44.51334758
5.566666667,3.130531311,44.50999054
5.6,3.137397766,44.50159868
5.633333333,3.147888184,44.50159868
5.666666667,3.15246582,44.46300957
5.7,3.147888184,44.42276616
5.733333333,3.141975403,44.39259931
5.766666667,3.101158142,44.37082049
5.8,3.080940247,44.35574695
5.833333333,3.086280823,44.29213996
5.866666667,3.074836731,44.23026393
5.9,3.079414368,44.22692088
5.933333333,3.067398071,44.24698164
5.966666667,3.122520447,44.24029407
6,3.142356873,44.22692088
6.033333333,3.155326843,44.22692088
6.066666667,3.163528442,44.20853703
6.1,3.16734314,44.16677393
6.133333333,3.168106079,44.15341513
6.166666667,3.157806396,44.14005893
6.2,3.149032593,44.12503632
6.233333333,3.13205719,44.11335434
6.266666667,3.128814697,44.13505102
6.3,3.122138977,44.15007583
6.333333333,3.129577637,44.14339773
6.366666667,3.129196167,44.12002951
6.4,3.141593933,44.09166451
6.433333333,3.127479553,44.05997632
6.466666667,3.152275085,44.03663647
6.5,3.160095215,44.01497084
6.533333333,3.147506714,43.99664371
6.566666667,3.141212463,43.99997555
6.6,3.130531311,43.98331794
6.633333333,3.122711182,43.9799869
6.666666667,3.119468689,43.95667413
6.7,3.119850159,43.94668535
6.733333333,3.118896484,43.91672767
6.766666667,3.133773804,43.89343621
6.8,3.141975403,43.866827
6.833333333,3.149986267,43.8269323
6.866666667,3.154373169,43.79868742
6.9,3.148651123,43.77709613
6.933333333,3.134155273,43.75219141
6.966666667,3.144836426,43.7223175
7,3.137969971,43.68250548
7.033333333,3.130531311,43.67255602
7.066666667,3.095817566,43.6510037
7.1,3.06930542,43.63608676
7.133333333,3.125953674,43.61454565
7.166666667,3.132247925,43.5863865
7.2,3.140258789,43.58141841
7.233333333,3.149795532,43.60626238
7.266666667,3.157234192,43.61288892
7.3,3.164863586,43.58969875
7.333333333,3.162384033,43.57148328
7.366666667,3.171348572,43.54996199
7.4,3.158950806,43.51024764
7.433333333,3.163909912,43.48213019
7.466666667,3.147506714,43.48213019
7.5,3.148269653,43.47551594
7.533333333,3.143310547,43.47882299
7.566666667,3.152084351,43.47551594
7.6,3.153991699,43.44741231
7.633333333,3.142547607,43.42097204
7.666666667,3.165054321,43.39289006
7.7,3.179931641,43.37307419
7.733333333,3.181266785,43.33345903
7.766666667,3.179550171,43.31695923
7.8,3.177070618,43.28726923
7.833333333,3.172492981,43.23451754
7.866666667,3.175163269,43.18674495
7.9,3.174591064,43.17686495
7.933333333,3.147315979,43.19003858
7.966666667,3.144073486,43.19333237
8,3.097915649,43.2081563
8.033333333,3.037261963,43.2081563
8.066666667,3.044319153,43.22957406
8.1,3.051567078,43.23781337
8.133333333,3.057861328,43.18345146
8.166666667,3.056907654,43.13735856
8.2,3.06854248,43.14394144
8.233333333,3.062438965,43.1521709
8.266666667,3.055763245,43.13077628
8.3,3.061676025,43.11596835
8.333333333,3.064918518,43.09458451
8.366666667,3.061103821,43.06334263
8.4,3.043746948,43.05183589
8.433333333,3.039550781,43.0288279
8.466666667,3.033828735,43.01568378
8.5,3.045082092,42.97954978
8.533333333,3.062057495,42.98119184
8.566666667,3.059577942,42.97626577
8.6,3.066062927,42.9729819
8.633333333,3.070640564,42.97954978
8.666666667,3.066635132,42.96148955
8.7,3.064537048,42.92538261
8.733333333,3.017044067,42.8942138
8.766666667,3.09715271,42.88765366
8.8,3.144454956,42.87945431
8.833333333,3.140449524,42.87617482
8.866666667,3.140449524,42.84830521
8.9,3.140449524,42.77622158
8.933333333,3.140449524,42.68458154
8.966666667,3.144073486,42.61265892
9,3.151130676,42.56366104
9.033333333,3.158569336,42.51795903
9.066666667,3.158950806,42.47065456
9.1,3.162193298,42.43967833
9.133333333,3.16734314,42.43967833
9.166666667,3.169250488,42.43967833
9.2,3.16734314,42.47065456
9.233333333,3.172492981,42.47554672
9.266666667,3.170585632,42.44293838
9.3,3.158569336,42.39242373
9.333333333,3.14655304,42.3435712
9.366666667,3.135299683,42.3159023
9.4,3.132629395,42.30125821
9.433333333,3.13205719,42.3159023
9.466666667,3.137397766,42.35496726
9.5,3.142929077,42.40056893
9.533333333,3.14655304,42.41197371
9.566666667,3.15284729,42.39731074
9.6,3.157234192,42.38265066
9.633333333,3.157806396,42.3647367
9.666666667,3.160667419,42.3435712
9.7,3.164672852,42.34682704
9.733333333,3.15322876,42.35496726
9.766666667,3.147888184,42.35496726
9.8,3.140449524,42.35008302
9.833333333,3.133773804,42.33054926
9.866666667,3.125953674,42.3159023
9.9,3.128433228,42.32729413
9.933333333,3.134155273,42.33054926
9.966666667,3.13949585,42.29963126
10,3.14655304,42.28011069
10.03333333,3.152084351,42.24921352
10.06666667,3.161048889,42.24433618
10.1,3.163909912,42.23783356
10.13333333,3.164291382,42.21832907
10.16666667,3.160667419,42.24433618
10.2,3.153610229,42.26872604
10.23333333,3.13873291,42.28336376
10.26666667,3.133010864,42.28336376
10.3,3.13129425,42.28336376
10.33333333,3.132629395,42.28824364
10.36666667,3.141212463,42.27685775
10.4,3.144073486,42.26872604
10.43333333,3.151893616,42.22808068
10.46666667,3.158187866,42.20207921
10.5,3.163909912,42.18095963
10.53333333,3.164863586,42.15010321
10.56666667,3.164291382,42.13224475
10.6,3.162193298,42.1095219
10.63333333,3.155708313,42.09329548
10.66666667,3.145027161,42.06896239
10.7,3.141593933,42.03328799
10.73333333,3.137779236,41.97008822
10.76666667,3.132629395,41.9247464
10.8,3.130912781,41.89723059
10.83333333,3.130912781,41.87943152
10.86666667,3.104019165,41.87134241
10.9,3.122329712,41.85678416
10.93333333,3.14540863,41.83252656
10.96666667,3.147888184,41.82282568
11,3.148651123,41.79857883
11.03333333,3.151512146,41.78241851
11.06666667,3.155326843,41.75979979
11.1,3.159713745,41.73234313
11.13333333,3.162765503,41.71296785
11.16666667,3.163146973,41.70973911
11.2,3.163528442,41.69521145
11.23333333,3.160667419,41.67907282
11.26666667,3.153991699,41.66777778
11.3,3.141975403,41.66777778
11.33333333,3.13835144,41.67745914
11.36666667,3.133392334,41.68875559
11.4,3.130912781,41.66455093
11.43333333,3.133010864,41.61132731
11.46666667,3.132247925,41.55491792
11.5,3.136253357,41.52109193
11.53333333,3.140258789,41.52431282
11.56666667,3.140830994,41.51304028
11.6,3.14655304,41.52109193
11.63333333,3.153610229,41.51304028
11.66666667,3.157615662,41.49693949
11.7,3.161048889,41.46152944
11.73333333,3.163528442,41.44061286
11.76666667,3.164672852,41.4293524
11.8,3.164291382,41.42613542
11.83333333,3.158569336,41.42613542
