#Latest: Time (min),#Latest: Potential (V),#Latest: Temperature (°C)
6.266666667,2.935218811,46.02959817
6.3,2.939796448,46.01585555
6.333333333,2.948379517,45.98494555
6.366666667,2.954292297,45.97807871
6.4,2.952957153,45.96263103
6.433333333,2.947235107,45.95576661
6.466666667,2.933692932,45.93346234
6.5,2.927398682,45.9214556
6.533333333,2.927398682,45.92488586
6.566666667,2.924919128,45.91802551
6.6,2.925300598,45.9214556
6.633333333,2.924156189,45.92488586
6.666666667,2.925491333,45.91288074
6.7,2.927017212,45.88373486
6.733333333,2.934074402,45.86316933
6.766666667,2.941513062,45.83233347
6.8,2.947616577,45.8032244
6.833333333,2.949333191,45.77241748
6.866666667,2.944374084,45.75017727
6.9,2.936172485,45.7416254
6.933333333,2.931594849,45.72452508
6.966666667,2.927780151,45.71768623
7,2.925682068,45.69546501
7.033333333,2.925872803,45.66470987
7.066666667,2.926635742,45.65958545
7.1,2.927780151,45.62031176
7.133333333,2.927398682,45.60324372
7.166666667,2.934455872,45.60153717
7.2,2.938270569,45.5947114
7.233333333,2.94342041,45.58276804
7.266666667,2.947235107,45.58276804
7.3,2.949333191,45.57594427
7.333333333,2.946281433,45.58276804
7.366666667,2.939796448,45.57423843
7.4,2.934837341,45.5605934
7.433333333,2.930259705,45.53842638
7.466666667,2.920913696,45.51797127
7.5,2.919960022,45.50945022
7.533333333,2.918815613,45.49411516
7.566666667,2.918815613,45.48900428
7.6,2.921295166,45.46175307
7.633333333,2.924919128,45.44642931
7.666666667,2.928733826,45.42089775
7.7,2.935218811,45.40388229
7.733333333,2.939414978,45.38006815
7.766666667,2.94380188,45.35796282
7.8,2.947235107,45.34266354
7.833333333,2.943992615,45.32736785
7.866666667,2.937316895,45.31547369
7.9,2.940750122,45.2984858
7.933333333,2.929878235,45.28999351
7.966666667,2.925491333,45.27301226
8,2.924919128,45.26112801
8.033333333,2.933120728,45.24585143
8.066666667,2.931976318,45.23397212
8.1,2.934455872,45.21361262
8.133333333,2.934074402,45.20682752
8.166666667,2.946281433,45.1949553
8.2,2.952575684,45.17291259
8.233333333,2.956199646,45.14918259
8.266666667,2.95753479,45.12884941
8.3,2.954292297,45.12037912
8.333333333,2.947998047,45.12037912
8.366666667,2.940940857,45.10682891
8.4,2.940559387,45.07296562
8.433333333,2.938079834,45.04757959
8.466666667,2.931213379,45.03573612
8.5,2.930641174,45.00698227
8.533333333,2.930641174,45.00021848
8.566666667,2.933120728,44.98838351
8.6,2.938270569,44.97993126
8.633333333,2.940750122,44.9512017
8.666666667,2.952575684,44.90728649
8.7,2.956199646,44.86846268
8.733333333,2.95715332,44.84990279
8.766666667,2.956199646,44.8397814
8.8,2.953910828,44.82291585
8.833333333,2.95009613,44.81617082
8.866666667,2.941894531,44.81954325
8.9,2.937316895,44.81111251
8.933333333,2.940177917,44.79762553
8.966666667,2.939796448,44.77571503
9,2.937698364,44.7588657
9.033333333,2.937316895,44.73696794
9.066666667,2.936172485,44.72517981
9.1,2.936935425,44.69992654
9.133333333,2.940177917,44.67804808
9.166666667,2.945137024,44.66290565
9.2,2.953529358,44.64272107
9.233333333,2.95753479,44.62758662
9.266666667,2.958679199,44.59732797
9.3,2.955436707,44.56540307
9.333333333,2.947235107,44.54692716
9.366666667,2.941513062,44.53181427
9.4,2.93598175,44.53013527
9.433333333,2.935218811,44.5351724
9.466666667,2.934837341,44.52845632
9.5,2.937698364,44.52006216
9.533333333,2.937698364,44.50159868
9.566666667,2.935600281,44.48146248
9.6,2.935218811,44.45965504
9.633333333,2.942657471,44.45462355
9.666666667,2.951431274,44.43282477
9.7,2.953338623,44.41438513
9.733333333,2.954673767,44.41438513
9.766666667,2.954292297,44.40768106
9.8,2.952957153,44.39427489
9.833333333,2.942276001,44.37417063
9.866666667,2.939796448,44.33900249
9.9,2.933120728,44.32058836
9.933333333,2.931213379,44.3071994
9.966666667,2.933692932,44.31054639
10,2.933692932,44.3071994
10.03333333,2.930641174,44.29213996
10.06666667,2.927017212,44.28712089
10.1,2.929878235,44.2787566
10.13333333,2.931022644,44.2687208
10.16666667,2.934455872,44.25032568
10.2,2.935791016,44.22692088
10.23333333,2.943992615,44.20018237
10.26666667,2.948570251,44.19517006
10.3,2.95715332,44.17512451
10.33333333,2.955436707,44.16343399
10.36666667,2.9504776,44.14172831
10.4,2.943992615,44.13838959
10.43333333,2.938270569,44.11335434
10.46666667,2.935791016,44.10167435
10.5,2.934837341,44.0849921
10.53333333,2.935218811,44.07998822
10.56666667,2.942657471,44.04830541
10.6,2.940177917,44.03330286
10.63333333,2.940177917,44.01163827
10.66666667,2.938270569,44.00830587
10.7,2.932357788,43.98331794
10.73333333,2.943992615,43.95833907
10.76666667,2.954292297,43.93170489
10.8,2.959060669,43.90009012
10.83333333,2.961349487,43.88511974
10.86666667,2.959251404,43.86183891
10.9,2.954292297,43.84189013
10.93333333,2.948760986,43.83357983
10.96666667,2.942276001,43.80865489
11,2.938270569,43.77875676
11.03333333,2.941894531,43.75053142
11.06666667,2.944374084,43.74057226
11.1,2.943992615,43.71899896
11.13333333,2.944374084,43.73061452
11.16666667,2.945899963,43.7090443
11.2,2.944374084,43.70406751
11.23333333,2.95085907,43.69743233
11.26666667,2.958679199,43.70738533
11.3,2.961730957,43.70738533
11.33333333,2.952575684,43.71236237
11.36666667,2.954673767,43.70074984
11.4,2.946472168,43.66758182
11.43333333,2.941513062,43.64271612
11.46666667,2.940177917,43.62945802
11.5,2.938079834,43.62614389
11.53333333,2.935600281,43.62448688
11.56666667,2.931976318,43.61785924
11.6,2.941513062,43.61454565
11.63333333,2.941131592,43.61288892
11.66666667,2.941131592,43.59963646
11.7,2.94303894,43.57148328
11.73333333,2.930641174,43.54168632
11.76666667,2.936172485,43.51686515
11.8,2.94342041,43.49205271
11.83333333,2.94303894,43.47551594
11.86666667,2.944374084,43.45898304
11.9,2.949714661,43.44741231
11.93333333,2.945899963,43.43088598
11.96666667,2.931976318,43.41931985
12,2.927017212,43.39123853
12.03333333,2.928352356,43.38793557
12.06666667,2.928733826,43.38793557
12.1,2.939796448,43.36316832
12.13333333,2.939796448,43.36481921
12.16666667,2.942276001,43.34501117
12.2,2.94342041,43.33345903
12.23333333,2.947235107,43.32025888
12.26666667,2.953529358,43.31695923
12.3,2.959060669,43.29551521
12.33333333,2.962493896,43.2823221
12.36666667,2.962875366,43.2477018
12.4,2.960395813,43.22957406
12.43333333,2.959251404,43.22792631
12.46666667,2.95715332,43.20156751
12.5,2.949714661,43.17686495
12.53333333,2.949714661,43.15052494
12.56666667,2.944374084,43.14887901
12.6,2.94380188,43.13077628
12.63333333,2.94303894,43.11761352
12.66666667,2.940177917,43.08965068
12.7,2.940559387,43.06663061
12.73333333,2.94303894,43.04854858
12.76666667,2.94303894,43.04854858
12.8,2.946281433,43.03540086
12.83333333,2.95009613,43.0370442
12.86666667,2.95715332,43.0370442
12.9,2.962875366,43.02554165
12.93333333,2.96497345,43.01239813
12.96666667,2.965354919,42.98119184
13,2.961158752,42.96477289
13.03333333,2.956581116,42.95492331
13.06666667,2.952194214,42.93686923
13.1,2.948951721,42.90569549
13.13333333,2.931022644,42.90569549
13.16666667,2.927017212,42.9089763
13.2,2.925491333,42.90241482
13.23333333,2.920341492,42.8974941
13.26666667,2.918815613,42.87125588
13.3,2.921676636,42.84830521
13.33333333,2.921676636,42.82372323
13.36666667,2.933120728,42.80242556
13.4,2.935600281,42.7942358
13.43333333,2.933502197,42.78277169
13.46666667,2.936172485,42.76148597
13.5,2.940177917,42.73693322
13.53333333,2.943992615,42.71893311
13.56666667,2.937698364,42.70911673
13.6,2.930259705,42.7074808
13.63333333,2.925491333,42.69439463
13.66666667,2.918243408,42.67313459
13.7,2.917480469,42.66986437
13.73333333,2.914237976,42.64861143
13.76666667,2.920341492,42.63063298
13.8,2.919197083,42.59795614
13.83333333,2.919578552,42.57019221
13.86666667,2.922821045,42.56366104
13.9,2.907943726,42.56039568
13.93333333,2.919578552,42.53754215
13.96666667,2.913856506,42.51795903
14,2.918052673,42.49674984
14.03333333,2.913856506,42.49022516
14.06666667,2.930641174,42.46413217
14.1,2.928352356,42.45271938
14.13333333,2.906799316,42.43967833
14.16666667,2.905464172,42.43641843
14.2,2.917861938,42.42175063
14.23333333,2.917098999,42.42175063
14.26666667,2.917861938,42.41523254
14.3,2.922439575,42.40708574
14.33333333,2.925491333,42.38265066
14.36666667,2.924537659,42.35333914
14.4,2.918434143,42.32729413
14.43333333,2.917098999,42.30288519
14.46666667,2.94342041,42.28336376
14.5,2.945137024,42.24921352
14.53333333,2.945518494,42.24921352
14.56666667,2.932357788,42.24433618
14.6,2.940750122,42.23783356
14.63333333,2.920341492,42.24433618
14.66666667,2.912902832,42.24921352
14.7,2.919960022,42.2654736
14.73333333,2.917098999,42.25246525
14.76666667,2.917861938,42.23783356
14.8,2.921676636,42.22483001
14.83333333,2.899360657,42.21345374
14.86666667,2.89440155,42.2069538
14.9,2.898406982,42.19070639
14.93333333,2.907943726,42.18745733
14.96666667,2.915000916,42.17771099
15,2.929115295,42.15335066
15.03333333,2.945137024,42.14036171
15.06666667,2.925872803,42.12899821
15.1,2.907943726,42.1078991
15.13333333,2.929878235,42.08193906
15.16666667,2.922058105,42.03653042
15.2,2.921676636,42.03004569
15.23333333,2.915763855,42.03004569
15.26666667,2.90222168,42.0284246
15.3,2.9088974,42.04139433
15.33333333,2.912902832,42.04139433
15.36666667,2.907943726,42.03977299
15.4,2.9088974,42.04463711
15.43333333,2.905654907,42.03328799
15.46666667,2.90184021,42.01869876
15.5,2.913284302,41.9814279
15.53333333,2.924919128,41.9490333
15.56666667,2.922821045,41.91665248
15.6,2.920722961,41.87943152
15.63333333,2.925300598,41.86325415
15.66666667,2.924537659,41.8389945
15.7,2.927398682,41.81959232
15.73333333,2.928733826,41.81150953
15.76666667,2.919578552,41.79049824
15.8,2.924919128,41.7856503
15.83333333,2.920722961,41.76303063
15.86666667,2.902603149,41.73880264
15.9,2.889442444,41.72104029
15.93333333,2.883148193,41.70973911
15.96666667,2.885246277,41.68875559
16,2.890205383,41.67907282
16.03333333,2.915382385,41.65809763
16.06666667,2.918052673,41.64680566
16.1,2.918434143,41.63228982
16.13333333,2.915000916,41.64035384
16.16666667,2.923774719,41.63712813
16.2,2.927017212,41.62906445
16.23333333,2.91633606,41.60165422
16.26666667,2.921676636,41.57425367
16.3,2.915382385,41.53719771
16.33333333,2.915382385,41.51304028
16.36666667,2.922058105,41.50981986
16.4,2.924537659,41.49693949
16.43333333,2.920722961,41.4921099
16.46666667,2.917480469,41.49371973
16.5,2.910804749,41.47440396
16.53333333,2.897644043,41.46474787
16.56666667,2.905654907,41.46313864
16.6,2.891540527,41.45026597
16.63333333,2.926254272,41.41970187
16.66666667,2.927398682,41.39879645
16.7,2.929115295,41.3907574
16.73333333,2.933120728,41.387542
16.76666667,2.927017212,41.39397292
16.8,2.940177917,41.3907574
16.83333333,2.939796448,41.38271916
16.86666667,2.938079834,41.3795041
16.9,2.936553955,41.35539531
16.93333333,2.931976318,41.34575387
16.96666667,2.928352356,41.32808096
17,2.922058105,41.31523043
17.03333333,2.919960022,41.30719991
17.06666667,2.907943726,41.30238199
17.1,2.910995483,41.27990226
17.13333333,2.913284302,41.24458989
17.16666667,2.922439575,41.22693962
17.2,2.924537659,41.20929328
17.23333333,2.925491333,41.19165088
17.26666667,2.92301178,41.19165088
17.3,2.923202515,41.19485829
17.33333333,2.925682068,41.19646205
17.36666667,2.931594849,41.19966967
17.4,2.931976318,41.1788225
17.43333333,2.942276001,41.14355514
17.46666667,2.945518494,41.11951818
17.5,2.94303894,41.09228505
17.53333333,2.948760986,41.07787128
17.56666667,2.956199646,41.06666237
17.6,2.954673767,41.05225322
17.63333333,2.951049805,41.03944726
17.66666667,2.946853638,41.00904134
17.7,2.936935425,40.98664435
17.73333333,2.939796448,40.9754482
17.76666667,2.924919128,40.97864694
17.8,2.929496765,40.97864694
17.83333333,2.928733826,40.97224959
17.86666667,2.934837341,40.96585274
17.9,2.937698364,40.95945641
17.93333333,2.935218811,40.93867184
17.96666667,2.944374084,40.92428566
18,2.947616577,40.90031441
18.03333333,2.947998047,40.89232558
18.06666667,2.939033508,40.86516946
18.1,2.941894531,40.85239327
18.13333333,2.945518494,40.83003979
18.16666667,2.945518494,40.81886536
18.2,2.946281433,40.80290457
18.23333333,2.944755554,40.78854254
18.26666667,2.937698364,40.76461148
18.3,2.935218811,40.75823105
18.33333333,2.930641174,40.75344606
18.36666667,2.928352356,40.72952532
18.4,2.924156189,40.69604808
18.43333333,2.923774719,40.68967303
18.46666667,2.924156189,40.68807934
18.5,2.924156189,40.6817049
18.53333333,2.923202515,40.67851787
18.56666667,2.923774719,40.65621213
18.6,2.924156189,40.61958019
18.63333333,2.925872803,40.6052504
18.66666667,2.928733826,40.59092313
18.7,2.930641174,40.58455625
18.73333333,2.937316895,40.58296461
18.76666667,2.940750122,40.57978142
18.8,2.940750122,40.58773963
18.83333333,2.943992615,40.5734154
18.86666667,2.943992615,40.55591141
18.9,2.947616577,40.54000192
18.93333333,2.940559387,40.5304577
18.96666667,2.941513062,40.51932418
19,2.930641174,40.52250503
19.03333333,2.930641174,40.49706164
19.06666667,2.927398682,40.46050049
19.1,2.925682068,40.41760149
19.13333333,2.924537659,40.39377831
19.16666667,2.922439575,40.36996195
19.2,2.922439575,40.36043732
19.23333333,2.926635742,40.33504362
19.26666667,2.936935425,40.30489866
19.3,2.941513062,40.31758995
19.33333333,2.949714661,40.31917649
19.36666667,2.951049805,40.33504362
19.4,2.952575684,40.32869641
19.43333333,2.956771851,40.31917649
19.46666667,2.960395813,40.29538146
19.5,2.945518494,40.2922093
19.53333333,2.945518494,40.27793607
19.56666667,2.939033508,40.26683636
19.6,2.936935425,40.25256746
19.63333333,2.932739258,40.24305621
19.66666667,2.931976318,40.23513099
19.7,2.926254272,40.23196111
19.73333333,2.924919128,40.21294437
19.76666667,2.922058105,40.21294437
19.8,2.923774719,40.20185326
19.83333333,2.923774719,40.19710037
19.86666667,2.924156189,40.18759541
19.9,2.924156189,40.17650764
19.93333333,2.924537659,40.16383769
19.96666667,2.927398682,40.13692039
20,2.928352356,40.11159429
20.03333333,2.930831909,40.10051652
20.06666667,2.938461304,40.09418701
20.1,2.941894531,40.08152942
20.13333333,2.94380188,40.07361939
20.16666667,2.945899963,40.06412832
20.2,2.947998047,40.03249911
20.23333333,2.948760986,39.99139875
20.26666667,2.945899963,39.97559621
20.3,2.943992615,39.9597966
20.33333333,2.934837341,39.94715902
20.36666667,2.930259705,39.95347757
20.4,2.925872803,39.95031824
20.43333333,2.926635742,39.96769604
20.46666667,2.925300598,39.9597966
20.5,2.92339325,39.93926148
20.53333333,2.924156189,39.92346859
20.56666667,2.927970886,39.89978474
20.6,2.931976318,39.86506026
20.63333333,2.932357788,39.83350476
20.66666667,2.928733826,39.81773135
20.7,2.933120728,39.81773135
20.73333333,2.937698364,39.83350476
20.76666667,2.937698364,39.83034985
20.8,2.941894531,39.81773135
20.83333333,2.946853638,39.77988697
20.86666667,2.9504776,39.75151458
20.9,2.948951721,39.73102921
20.93333333,2.946853638,39.70424796
20.96666667,2.938270569,39.68377377
21,2.932739258,39.66645323
21.03333333,2.928352356,39.66330442
21.06666667,2.927398682,39.64283988
21.1,2.927398682,39.63654407
21.13333333,2.927398682,39.62238016
21.16666667,2.929496765,39.61136538
21.2,2.934455872,39.60821856
21.23333333,2.937698364,39.59405925
21.26666667,2.938652039,39.57046552
21.3,2.940750122,39.56417493
21.33333333,2.943992615,39.56417493
21.36666667,2.944374084,39.56417493
21.4,2.951049805,39.57046552
21.43333333,2.947998047,39.57046552
21.46666667,2.9504776,39.56732017
21.5,2.953529358,39.56732017
21.53333333,2.958869934,39.5531675
21.56666667,2.953338623,39.54687816
21.6,2.94380188,39.53272879
21.63333333,2.929115295,39.50286541
21.66666667,2.929115295,39.48558073
21.7,2.925491333,39.47144125
21.73333333,2.939796448,39.45730404
21.76666667,2.933502197,39.43060662
21.8,2.927398682,39.39606902
21.83333333,2.92301178,39.38351324
21.86666667,2.923774719,39.36782102
21.9,2.929878235,39.35213158
21.93333333,2.925491333,39.34899403
21.96666667,2.927780151,39.34585658
22,2.926635742,39.34899403
22.03333333,2.925300598,39.34585658
22.06666667,2.928733826,39.32546591
22.1,2.929496765,39.28940157
22.13333333,2.937698364,39.2705912
22.16666667,2.945137024,39.25021778
22.2,2.952194214,39.23611583
22.23333333,2.9504776,39.21888314
22.26666667,2.951431274,39.19538937
22.3,2.949714661,39.17190177
22.33333333,2.942657471,39.16563945
22.36666667,2.938079834,39.16877055
22.4,2.937316895,39.15155082
22.43333333,2.936172485,39.12963957
22.46666667,2.931976318,39.11086276
22.5,2.928352356,39.09991142
22.53333333,2.922821045,39.10304024
22.56666667,2.921295166,39.11086276
22.6,2.922821045,39.11086276
22.63333333,2.92339325,39.11712126
22.66666667,2.927970886,39.10616916
22.7,2.928161621,39.09052562
22.73333333,2.928352356,39.06862923
22.76666667,2.931976318,39.05142864
22.8,2.936172485,39.04830161
22.83333333,2.941894531,39.04517469
22.86666667,2.946090698,39.04517469
22.9,2.946472168,39.0326681
22.93333333,2.948379517,39.0326681
22.96666667,2.959632874,39.02485235
23,2.955436707,39.00922289
23.03333333,2.946281433,39.00766009
23.06666667,2.934455872,38.99203359
23.1,2.922439575,38.98109664
23.13333333,2.920913696,38.98422135
23.16666667,2.920341492,38.97328534
23.2,2.921676636,38.95766475
23.23333333,2.924919128,38.92799303
23.26666667,2.928733826,38.92018629
23.3,2.929115295,38.91238022
23.33333333,2.941894531,38.90925797
23.36666667,2.945899963,38.88584456
23.4,2.949714661,38.85931661
23.43333333,2.947235107,38.86243715
23.46666667,2.952575684,38.85151574
23.5,2.955055237,38.83591598
23.53333333,2.955055237,38.83903572
23.56666667,2.956581116,38.83435615
23.6,2.948951721,38.82343809
23.63333333,2.947235107,38.8078431
23.66666667,2.94303894,38.79848738
23.7,2.941131592,38.77821993
23.73333333,2.938652039,38.75639842
23.76666667,2.938079834,38.73925658
23.8,2.934455872,38.73302397
23.83333333,2.931976318,38.71900214
23.86666667,2.928733826,38.7127709
23.9,2.927017212,38.69252226
23.93333333,2.926635742,38.68317823
23.96666667,2.930259705,38.67227805
24,2.932739258,38.64892484
24.03333333,2.936172485,38.62869014
24.06666667,2.932739258,38.61779636
24.1,2.938079834,38.61624021
24.13333333,2.934837341,38.62869014
24.16666667,2.934837341,38.61468408
24.2,2.936172485,38.61624021
24.23333333,2.938652039,38.60534788
24.26666667,2.941894531,38.57423396
24.3,2.946853638,38.56801242
24.33333333,2.947616577,38.57112314
24.36666667,2.945137024,38.56334654
24.4,2.948760986,38.53846577
24.43333333,2.941513062,38.51359161
24.46666667,2.947616577,38.49960279
24.5,2.940750122,38.49338621
24.53333333,2.944374084,38.48250819
24.56666667,2.932739258,38.44988166
24.6,2.924537659,38.44988166
24.63333333,2.92301178,38.44522165
24.66666667,2.924537659,38.43590232
24.7,2.925872803,38.42192506
24.73333333,2.926635742,38.3924243
24.76666667,2.927398682,38.3924243
24.8,2.931022644,38.38621479
24.83333333,2.933311462,38.37224488
24.86666667,2.936172485,38.36138082
24.9,2.939033508,38.36138082
24.93333333,2.942657471,38.34741456
24.96666667,2.94342041,38.35827703
25,2.947235107,38.350518
